sqft_lot,price
3060,538000
4036,432000
8592,335000
8642,302000
9382,787500
7055,420000
216493,560000
6634,535000
6771,310000
5250,760000
1905,242500
7200,1.31E+06
7153,235000
12160,598780
16200,433200
9920,343000
8125,145000
21727,291970
7910,599950
22710,1.75E+06
11000,870000
9083,323000
9703,727000
17332,166000
12204,450000
23100,400000
23100,599000
19200,165000
7408,229000
7500,305000
4446,930000
15985,542000
9147,214000
7200,718000
1002,349000
8000,305000
2640,498000
196817,799950
7800,737000
10005,860000
34041,339950
7673,249000
5525,370000
12262,725000
91476,529000
8100,310000
9163,315000
4160,1.30E+06
12744,435000
10800,350000
7800,240000
3750,410000
5249,430000
8375,446000
9760,240000
35736,595000
4770,215150
5824,319950
9912,385000
6700,280000
7300,399950
10500,132500
2856,399950
6800,290000
8592,860000
15682,3.10E+06
7200,245000
7980,255000
7200,310000
8100,299000
5508,575000
8214,284000
4800,840000
7567,442573
7028,560000
4160,485000
8536,472500
25807,1.61E+06
4600,808000
16001,398000
6000,340000
4000,380000
6173,235000
9900,400000
12335,582000
6120,209000
7700,335000
7120,285950
52476,645000
7500,312000
59677,663000
36000,443950
5750,315000
10396,302200
2658,770000
8160,374950
7557,330000
7020,230000
7250,967000
3515,536500
4240,315000
4240,626000
9305,334009
5000,429000
44431,818000
6342,326000
5000,310000
7680,525000
4400,350000
8897,936000
7200,226000
4798,1.25E+06
507038,428000
5040,329932
5040,539000
7700,275000
35010,590000
24604,782000
9603,575000
9315,509000
13300,290000
9000,305240
4976,555000
8228,317000
5040,430000
4144,850000
10659,469000
8425,327200
12523,835000
13445,360000
8658,372000
11484,453000
11317,275000
7260,475000
9720,310000
8460,173000
94960,313500
1489,345000
10200,436000
14500,244500
9800,206000
9158,890000
8874,329950
286355,250000
203861,246000
19747,440000
8117,395000
5150,305000
8682,160000
8682,269000
10023,169500
8920,690500
9693,245560
13498,345000
19607,383000
944,388500
8548,250000
19000,455500
8573,672000
128502,550000
12632,487000
6233,291375
15850,225000
10200,519950
8400,250000
2400,614950
10260,599500
13660,625000
10064,248500
4200,469950
10956,525000
6928,787500
15935,485000
5379,310000
7919,280000
42966,200000
7363,490000
4770,146000
25474,500000
7380,242500
7288,324950
7615,231500
9827,300000
50595,545000
8583,350000
8645,467100
8500,180000
5000,749000
11593,245000
7350,260000
2940,490000
4602,565000
7490,330000
7575,295000
6000,725000
10602,1.14E+06
6300,680000
9300,490000
6985,635000
715690,750000
8098,330000
1189,270000
3716,340000
3960,413252
5803,600000
7261,726888
6400,285000
5680,365000
7200,295000
7350,460000
10588,230000
6109,337000
6300,300000
8402,2.30E+06
5500,360000
10839,585000
6650,182700
6650,305000
7838,309950
12527,550000
26413,825000
4400,998500
5342,644500
8636,320000
4803,266950
33305,633100
6700,395000
5904,259250
5000,300000
139392,413000
8491,435000
15000,500000
5481,402000
251460,777700
5000,580000
40392,570000
6000,174950
3001,300000
6988,435000
8405,840000
7543,469000
3600,870000
7029,532000
11400,455000
25277,201000
13087,649000
6670,445500
11502,475000
29013,590000
8296,565000
10280,110000
7740,375000
8528,255000
14800,315000
8400,496600
4800,380000
22496,338950
42500,542500
5000,739000
3060,549000
7881,252000
15246,1.70E+06
5100,735000
8063,270000
8700,2.25E+06
43056,155000
5624,469000
5250,305000
4500,675000
6600,931000
11398,385000
12442,815000
8390,531000
3600,386500
11085,475580
5077,358000
4730,677500
3942,868500
7350,599380
11960,712000
7620,350000
6000,875000
7350,365000
6150,452000
9750,915000
3068,482500
7200,425000
4160,460000
7400,666570
32112,390000
8215,650000
8487,305000
8100,250000
4432,438800
5650,290000
4800,324950
1838,453000
4005,556000
11135,315000
5449,445830
3960,1.26E+06
19966,287200
6360,525000
17621,1.14E+06
18246,381000
7020,360000
2932,619000
224769,535000
5100,402000
70407,600000
8690,549950
7440,300000
9870,360000
8521,419000
1012,510000
9907,319950
94089,1.18E+06
6003,381000
3951,256900
30456,346000
1222,465000
9975,545000
3090,516000
5100,550000
7150,339950
8514,417000
5000,906000
9800,980000
5079,555000
7029,468000
117176,378000
16020,430000
14300,730100
7944,219000
11953,570000
7036,262500
9216,525000
3880,520000
12285,417400
5759,788000
7400,320000
5000,950000
8100,255000
6671,260000
7930,394000
27441,575000
7200,1.25E+06
7800,385000
193406,456000
5000,637000
9900,485000
8040,315275
8710,252500
24319,240000
12760,790000
7830,310000
20240,1.25E+06
5038,425000
4099,548000
14054,379880
9906,530000
220300,695000
4000,435000
62290,540000
10209,425000
7266,490000
6000,220000
3784,540000
6195,670000
20423,667500
2197,585000
12500,225000
9877,375000
8847,335000
15815,680000
4800,600000
8043,161000
8043,220000
5000,420000
2250,710000
7221,626000
8040,279500
11600,1.61E+06
5000,325000
7980,380000
9820,470000
12142,363000
7700,245000
3520,525000
22885,1.70E+06
5000,658500
8442,680000
16025,835000
2175,595000
4980,419000
18700,198900
12080,1.09E+06
4368,500000
8100,575000
1516,324950
7980,259000
9604,551000
5125,488000
46173,635000
8938,395000
8287,370000
5000,675000
6825,402000
24192,825000
223027,579000
3000,455000
6527,265000
9163,713500
12670,240000
217800,570000
27760,243800
3864,543000
7500,1.01E+06
17008,625000
6567,459950
39704,370000
7254,150000
5756,683500
2208,499950
9967,255000
7779,279000
5096,910000
7945,699000
13530,1.65E+06
8800,248000
37950,429000
15239,685000
5040,316000
7540,410000
15843,299000
6400,559000
100188,575000
3804,602000
5000,492000
5024,293500
14810,481000
8078,311100
13598,375000
435600,1.08E+06
8400,500000
6250,553000
1750,760000
3200,589500
20824,840000
8805,2.55E+06
46609,1.28E+06
7875,260000
1469,430000
1896,781000
13170,280000
32481,392000
8856,466200
3975,641000
8010,350000
4364,450000
16953,1.80E+06
1848,185000
12507,290000
9475,964000
18000,2.00E+06
15693,545000
10350,609950
7626,605000
9163,550000
4268,905000
7613,384200
1105,370000
4000,717500
7500,2.00E+06
15624,365500
5700,580000
14760,415000
6300,272000
6360,600000
5352,744000
10521,830000
1225,322000
19200,270000
7973,272450
2114,605000
8325,510000
4000,1.13E+06
7500,1.69E+06
16638,162000
5850,337500
7857,312000
199253,740000
199253,700000
8136,328000
7538,241000
6750,265000
10200,246000
9112,271000
8398,270000
7085,395000
5715,340000
13260,340000
1246,335000
3036,435000
3600,527950
18919,600000
3880,667000
10920,1.15E+06
11211,417000
7250,451000
9780,580000
36446,570000
7500,750000
7700,685000
9764,275000
43177,739888
5581,715000
4400,800000
9000,350000
223462,220000
7791,452500
5893,280000
12000,248000
7200,305000
4000,435010
2860,678100
1694,325000
8400,529950
8529,440000
4800,585000
2778,462608
5200,350500
8125,210000
5929,510000
7630,280000
14389,385000
8184,349000
10836,252000
8881,1.10E+06
8004,375000
11700,336000
6517,732000
6227,200000
7277,681716
12246,235000
13825,257500
9497,315000
8000,299950
8640,530000
6930,766500
11119,860000
4961,690000
6348,551000
20150,530000
7260,568000
10773,749950
12546,535000
9779,234300
11450,190000
6600,525000
3708,610000
1165,520000
6000,375000
7416,600000
16200,664000
4080,698000
1306,418000
13068,271675
9028,450000
78843,759000
4129,599950
5000,810000
10000,331292
2417,348000
5600,435000
9063,530000
9837,227000
42070,285000
26136,740000
9145,246000
8710,260000
10200,366000
9480,594950
5000,608000
11875,313100
9085,185000
11480,455000
9051,235000
12289,230000
5000,770000
7614,240000
3026,461000
10500,1.58E+06
88714,1.82E+06
4000,452000
5043,765000
54013,1.05E+06
9999,546000
4463,781000
7953,538000
8664,790000
4400,696500
8137,276000
8612,269000
24250,2.42E+06
59677,829000
6840,122000
7680,352500
7560,249000
7803,360000
10584,629500
127631,1.14E+06
15593,1.55E+06
7695,275000
6961,697000
17335,379500
76531,720000
5548,675000
6000,1.17E+06
6888,1.10E+06
3500,520000
7500,415000
1536,415000
8312,450000
4080,485000
9600,294000
10660,1.04E+06
4000,690000
38461,716500
1137,481000
4635,575000
5015,785000
43995,480000
9297,720000
34548,536000
7965,324900
5160,265000
3210,545000
27075,465000
7320,292500
3720,860000
47480,1.05E+06
7245,495000
1462,342000
10051,320000
2610,444000
8086,804100
15000,432000
4838,230000
11200,935000
2650,634950
5720,780000
4200,611000
4175,475999
9450,565000
26720,630000
18334,840000
432036,790000
209523,450000
4000,1.27E+06
3760,520000
8712,446800
6122,652000
12130,1.17E+06
7024,745000
1406,594000
3700,257000
4096,485000
20040,330000
8946,381000
641203,849900
4080,793000
5353,920000
4000,455000
7494,975000
1046,375000
1811,400000
7200,447000
8600,470000
7582,665000
41550,295500
8638,200000
212137,620000
11067,434900
4640,1.33E+06
7500,1.65E+06
6315,852500
34670,790000
7350,565000
24700,1.13E+06
1436,289950
13939,850000
4800,505000
5633,372000
7728,207000
10495,780000
20283,400000
8124,440250
7920,585000
9972,850000
3192,570000
30884,869000
5988,551000
8378,172380
78843,355000
10194,728935
1919,850000
48787,515000
5325,215000
9826,220000
7675,845000
4000,390000
18599,135000
19007,439000
6185,585000
16800,620000
3600,477000
1722,399500
27332,500000
8867,432500
18673,940000
11979,3.17E+06
11610,1.08E+06
5200,229999
7657,233000
8016,600000
7620,334000
8164,332500
7700,249900
12180,310000
8520,200000
11200,310000
6000,230000
5414,420000
4750,785000
19225,1.78E+06
7112,265000
10465,295000
46644,896000
9968,415000
5478,250000
5000,1.48E+06
6000,635000
48787,905000
5613,528000
7480,530000
3104,310000
9465,252000
8160,334500
8480,370000
7840,311000
4131,260000
9546,217500
4240,290000
4600,500000
6000,423500
5722,715000
3121,299000
4007,635000
9629,806000
3480,289950
6603,280000
6000,479950
9793,394000
203425,682000
3000,409950
4200,1.00E+06
6600,436000
15975,279000
4920,390000
167125,635000
8100,304400
3800,780000
210201,520000
10633,580000
7198,274000
7906,315000
77574,390000
8220,340000
45613,502000
11180,260000
4800,399000
6345,312500
8254,370000
13224,1.24E+06
9630,230000
8448,1.28E+06
5120,294350
5700,208950
5570,515000
9575,965000
3400,925000
5000,654500
11050,364000
5208,150000
10117,349950
5000,585000
13500,801501
221720,610000
11965,382000
403693,495000
6504,447500
9491,575000
4736,565000
7876,348580
9703,459000
61419,375000
7093,310000
9600,210000
3292,384205
4500,180000
4500,310000
6294,427500
2152,780000
16000,1.76E+06
4000,339950
9750,820000
3865,398000
39927,492000
14810,240000
15029,599950
7740,105500
7740,445000
426450,390500
8454,255000
10274,675750
5445,1.64E+06
9239,353500
7585,765000
4944,563500
5465,439000
10014,975000
4399,469900
8184,252000
9300,495000
15625,570000
5361,327000
7658,898000
8572,300000
12440,418500
4616,450000
13100,403000
6556,440000
4959,350000
6200,240000
2100,460000
4000,825000
12000,267500
22443,201000
4637,479500
4700,210000
3225,445000
8148,265000
8148,399000
53357,785000
35124,831500
4557,360000
7916,655000
10150,449950
7000,612000
33661,575000
18241,557000
12500,375000
99752,369000
6282,330000
6708,1.03E+06
4800,550000
7710,338000
13351,1.90E+06
8163,235000
9300,349950
10350,300000
12865,431000
20750,280000
7209,295000
6383,445000
262231,550000
15067,515000
158558,555000
2500,265000
2432,597000
5800,661000
4350,362764
14000,427000
8531,405000
11530,157000
11530,246500
11071,386500
15508,300000
8571,240000
12957,818500
8500,249000
7700,580000
35200,2.34E+06
7366,333000
7605,230000
6180,360500
7200,265000
5000,490000
5000,600000
6530,307500
9636,670000
10583,247200
12195,2.60E+06
8400,440000
7694,700000
8317,756100
19275,555000
3750,830000
8863,180000
5600,775000
18400,220000
15810,650000
9975,410000
5367,339995
9680,1.16E+06
9697,440000
7080,275000
9822,766000
7900,231500
89298,472000
37076,1.33E+06
8390,265000
6000,325000
8424,364500
8184,322500
4000,338900
4000,910000
4000,1.02E+06
6869,459950
6224,584950
11313,252000
8470,270000
8938,750000
12350,775000
8120,325000
6422,810000
2128,409000
5340,400000
8270,530000
8506,580000
11340,491300
7350,272000
106722,599950
5146,464000
6000,471001
11616,230000
6695,358000
6183,510000
9480,86500
9480,199950
5432,1.71E+06
3680,850000
3440,542000
4320,102500
136290,718000
22194,625000
11244,350000
5120,216000
7228,340000
5400,505000
6010,372000
7524,263850
20388,1.35E+06
9899,325000
7740,289000
6600,364000
8800,610000
49765,531500
9540,402500
6250,375000
9108,537500
9066,375000
8840,293550
43787,585000
2693,225000
8684,185000
7375,402000
16617,585000
953,549000
15626,1.81E+06
10529,345000
11985,302500
25500,218500
6840,705000
5525,191000
45254,695000
11770,350000
4080,480000
5200,220000
33578,535000
23400,1.00E+06
7424,592000
6826,775000
4584,320000
15022,760000
8315,640000
5840,253200
9236,228000
9525,325000
35654,530000
3200,300000
6030,418000
9625,415000
4000,384000
8337,325000
12682,600000
9690,760000
3568,168000
3960,405000
10094,479000
5130,549000
33600,215000
5750,550000
7700,389000
15024,447500
5590,540000
9638,273500
10148,257000
7200,199000
10655,339100
7590,435000
3000,400000
365904,356000
6951,395000
4320,575000
5120,515000
3360,618250
7125,245000
3240,690000
10010,465000
8240,280000
6533,285000
7047,320000
9601,355000
10078,670000
7560,550000
4500,765000
5225,430000
8448,950000
7200,525000
8163,300000
7258,345000
150945,838000
20274,1.80E+06
98445,390000
18815,1.15E+06
5720,295000
7650,775000
6047,380000
8180,550000
11232,199900
5209,329900
11060,898000
12384,875000
7956,375000
5091,365000
2850,530000
5200,225500
7000,318000
9798,910000
18730,207000
17935,1.89E+06
31920,624500
1553,640000
65340,500000
8970,390000
2050,284000
41343,620000
5702,306000
12039,495000
12753,499950
10563,330000
5820,665000
2387,850000
6318,599950
9143,360000
5497,699000
8100,475000
435600,575000
844,345000
9500,367950
11400,374500
8100,607500
9800,374000
6947,390000
5339,705000
4978,467000
7794,243500
1850,593000
7980,223000
10179,574000
11305,400000
70131,772000
10450,593777
5722,539500
2625,550000
10856,265000
9350,428000
8375,505000
12637,925000
15344,230000
9990,695000
7857,700000
2800,712500
4692,480000
8424,470000
15003,335000
7907,270000
67475,810000
954,589000
4558,415000
13200,197000
7600,235500
1840,460000
4947,572500
